id,source_db,smiles,name,cas,salt,concentration_m,temperature_K,conductivity_S_cm,viscosity_cp,source_doi,dn,an,epsilon_r,dipole_debye,oxidation_V,reduction_V,family,doi,license,notes
CAL-11791,CALiSol-23,,EC+EMC+MA,,LiPF6,1.0,303.15,12.2962963,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11792,CALiSol-23,,EC+EMC+MA,,LiPF6,1.008474576,313.15,14.0,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11793,CALiSol-23,,EC+EMC+MA,,LiPF6,1.491525424,273.15,6.666666667,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11794,CALiSol-23,,EC+EMC+MA,,LiPF6,1.491525424,283.15,8.444444444,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11795,CALiSol-23,,EC+EMC+MA,,LiPF6,1.491525424,293.15,10.51851852,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11796,CALiSol-23,,EC+EMC+MA,,LiPF6,1.491525424,303.15,12.51851852,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11797,CALiSol-23,,EC+EMC+MA,,LiPF6,1.491525424,313.15,14.51851852,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11798,CALiSol-23,,EC+EMC+MA,,LiPF6,1.991525424,273.15,5.555555556,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11799,CALiSol-23,,EC+EMC+MA,,LiPF6,1.991525424,283.15,7.333333333,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11800,CALiSol-23,,EC+EMC+MA,,LiPF6,1.991525424,293.15,9.259259259,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11801,CALiSol-23,,EC+EMC+MA,,LiPF6,1.991525424,303.15,11.25925926,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11802,CALiSol-23,,EC+EMC+MA,,LiPF6,1.991525424,313.15,13.11111111,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11803,CALiSol-23,,EC+EMC,,LiPF6,0.5,273.15,4.814814815,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11804,CALiSol-23,,EC+EMC,,LiPF6,0.49137931,283.15,5.703703704,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11805,CALiSol-23,,EC+EMC,,LiPF6,0.49137931,293.15,6.814814815,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11806,CALiSol-23,,EC+EMC,,LiPF6,0.49137931,303.15,7.851851852,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11807,CALiSol-23,,EC+EMC,,LiPF6,0.49137931,313.15,8.962962963,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11808,CALiSol-23,,EC+EMC,,LiPF6,1.0,273.15,5.111111111,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11809,CALiSol-23,,EC+EMC,,LiPF6,1.0,283.15,6.444444444,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11810,CALiSol-23,,EC+EMC,,LiPF6,1.0,293.15,7.851851852,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11811,CALiSol-23,,EC+EMC,,LiPF6,1.0,303.15,9.481481481,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11812,CALiSol-23,,EC+EMC,,LiPF6,1.0,313.15,10.96296296,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11813,CALiSol-23,,EC+EMC,,LiPF6,1.50862069,273.15,4.296296296,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11814,CALiSol-23,,EC+EMC,,LiPF6,1.50862069,283.15,5.481481481,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11815,CALiSol-23,,EC+EMC,,LiPF6,1.50862069,293.15,7.037037037,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11816,CALiSol-23,,EC+EMC,,LiPF6,1.50862069,303.15,8.518518519,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11817,CALiSol-23,,EC+EMC,,LiPF6,1.5,313.15,10.07407407,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11818,CALiSol-23,,EC+EMC,,LiPF6,2.00862069,273.15,3.259259259,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11819,CALiSol-23,,EC+EMC,,LiPF6,2.00862069,283.15,4.592592593,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11820,CALiSol-23,,EC+EMC,,LiPF6,2.00862069,293.15,6.148148148,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11821,CALiSol-23,,EC+EMC,,LiPF6,2.00862069,303.15,7.851851852,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11822,CALiSol-23,,EC+EMC,,LiPF6,2.00862069,313.15,9.703703704,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11823,CALiSol-23,,EC+EMC+MA,,LiPF6,0.570175439,273.15,5.925925926,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11824,CALiSol-23,,EC+EMC+MA,,LiPF6,0.570175439,283.15,7.037037037,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11825,CALiSol-23,,EC+EMC+MA,,LiPF6,0.570175439,293.15,8.222222222,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11826,CALiSol-23,,EC+EMC+MA,,LiPF6,0.570175439,303.15,9.407407407,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11827,CALiSol-23,,EC+EMC+MA,,LiPF6,0.570175439,313.15,10.2962963,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11828,CALiSol-23,,EC+EMC+MA,,LiPF6,1.078947368,273.15,6.37037037,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11829,CALiSol-23,,EC+EMC+MA,,LiPF6,1.078947368,283.15,7.851851852,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11830,CALiSol-23,,EC+EMC+MA,,LiPF6,1.078947368,293.15,9.481481481,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11831,CALiSol-23,,EC+EMC+MA,,LiPF6,1.078947368,303.15,11.11111111,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11832,CALiSol-23,,EC+EMC+MA,,LiPF6,1.087719298,313.15,12.2962963,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11833,CALiSol-23,,EC+EMC+MA,,LiPF6,1.596491228,273.15,5.407407407,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11834,CALiSol-23,,EC+EMC+MA,,LiPF6,1.596491228,283.15,7.037037037,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11835,CALiSol-23,,EC+EMC+MA,,LiPF6,1.596491228,293.15,8.814814815,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11836,CALiSol-23,,EC+EMC+MA,,LiPF6,1.596491228,303.15,10.66666667,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11837,CALiSol-23,,EC+EMC+MA,,LiPF6,1.596491228,313.15,12.44444444,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11838,CALiSol-23,,EC+EMC+MA,,LiPF6,2.105263158,273.15,4.740740741,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11839,CALiSol-23,,EC+EMC+MA,,LiPF6,2.105263158,283.15,6.37037037,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11840,CALiSol-23,,EC+EMC+MA,,LiPF6,2.105263158,293.15,8.222222222,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11841,CALiSol-23,,EC+EMC+MA,,LiPF6,2.105263158,303.15,10.22222222,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11842,CALiSol-23,,EC+EMC+MA,,LiPF6,2.114035088,313.15,12.07407407,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11843,CALiSol-23,,EC+DMC+MA,,LiPF6,0.485055231,273.15,8.518518519,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11844,CALiSol-23,,EC+DMC+MA,,LiPF6,0.48245614,283.15,10.0,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11845,CALiSol-23,,EC+DMC+MA,,LiPF6,0.47985705,293.15,11.48148148,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11846,CALiSol-23,,EC+DMC+MA,,LiPF6,0.477420403,303.15,12.87037037,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11847,CALiSol-23,,EC+DMC+MA,,LiPF6,0.475958415,313.15,13.7037037,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11848,CALiSol-23,,EC+DMC+MA,,LiPF6,0.981806368,273.15,10.37037037,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11849,CALiSol-23,,EC+DMC+MA,,LiPF6,0.969298246,283.15,12.5,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11850,CALiSol-23,,EC+DMC+MA,,LiPF6,0.974333983,293.15,14.62962963,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11851,CALiSol-23,,EC+DMC+MA,,LiPF6,0.961988304,303.15,16.66666667,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11852,CALiSol-23,,EC+DMC+MA,,LiPF6,0.958901884,313.15,18.42592593,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11853,CALiSol-23,,EC+DMC+MA,,LiPF6,1.473196881,273.15,10.27777778,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11854,CALiSol-23,,EC+DMC+MA,,LiPF6,1.468810916,283.15,12.77777778,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11855,CALiSol-23,,EC+DMC+MA,,LiPF6,1.464262508,293.15,15.37037037,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11856,CALiSol-23,,EC+DMC+MA,,LiPF6,1.459551657,303.15,18.05555556,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11857,CALiSol-23,,EC+DMC+MA,,LiPF6,1.455653021,313.15,20.27777778,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11858,CALiSol-23,,EC+DMC+MA,,LiPF6,1.967186485,273.15,8.703703704,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11859,CALiSol-23,,EC+DMC+MA,,LiPF6,1.963125406,283.15,11.01851852,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11860,CALiSol-23,,EC+DMC+MA,,LiPF6,1.958252112,293.15,13.7962963,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11861,CALiSol-23,,EC+DMC+MA,,LiPF6,1.962150747,303.15,16.57407407,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11862,CALiSol-23,,EC+DMC+MA,,LiPF6,1.949317739,313.15,18.88888889,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11863,CALiSol-23,,EC+DMC+MA,,LiPF6,0.491071429,273.15,7.314814815,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11864,CALiSol-23,,EC+DMC+MA,,LiPF6,0.491071429,283.15,8.703703704,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11865,CALiSol-23,,EC+DMC+MA,,LiPF6,0.491071429,293.15,10.18518519,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11866,CALiSol-23,,EC+DMC+MA,,LiPF6,0.491071429,303.15,11.48148148,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11867,CALiSol-23,,EC+DMC+MA,,LiPF6,0.491071429,313.15,12.40740741,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11868,CALiSol-23,,EC+DMC+MA,,LiPF6,1.0,273.15,9.074074074,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11869,CALiSol-23,,EC+DMC+MA,,LiPF6,0.991071429,283.15,11.2037037,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11870,CALiSol-23,,EC+DMC+MA,,LiPF6,1.0,293.15,13.33333333,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11871,CALiSol-23,,EC+DMC+MA,,LiPF6,1.0,303.15,15.64814815,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11872,CALiSol-23,,EC+DMC+MA,,LiPF6,1.0,313.15,17.12962963,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11873,CALiSol-23,,EC+DMC+MA,,LiPF6,1.5,273.15,8.888888889,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11874,CALiSol-23,,EC+DMC+MA,,LiPF6,1.5,283.15,11.01851852,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11875,CALiSol-23,,EC+DMC+MA,,LiPF6,1.5,293.15,13.61111111,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11876,CALiSol-23,,EC+DMC+MA,,LiPF6,1.5,303.15,16.2962963,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11877,CALiSol-23,,EC+DMC+MA,,LiPF6,1.5,313.15,18.7962963,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11878,CALiSol-23,,EC+DMC+MA,,LiPF6,2.0,273.15,7.87037037,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11879,CALiSol-23,,EC+DMC+MA,,LiPF6,2.0,283.15,10.27777778,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11880,CALiSol-23,,EC+DMC+MA,,LiPF6,2.0,293.15,12.77777778,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11881,CALiSol-23,,EC+DMC+MA,,LiPF6,2.0,303.15,15.37037037,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11882,CALiSol-23,,EC+DMC+MA,,LiPF6,2.008928571,313.15,17.68518519,nan,10.1149/2.0271802jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11883,CALiSol-23,,EC+DMC,,LiPF6,0.503,263.15,4.959,nan,10.1149/2.0571912jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11884,CALiSol-23,,EC+DMC,,LiPF6,1.003,263.15,4.962,nan,10.1149/2.0571912jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11885,CALiSol-23,,EC+DMC,,LiPF6,1.503,263.15,2.955,nan,10.1149/2.0571912jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11886,CALiSol-23,,EC+DMC,,LiPF6,2.0,263.15,1.824,nan,10.1149/2.0571912jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11887,CALiSol-23,,EC+DMC,,LiPF6,3.0,263.15,0.756,nan,10.1149/2.0571912jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11888,CALiSol-23,,EC+DMC,,LiPF6,0.504,273.15,6.352,nan,10.1149/2.0571912jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11889,CALiSol-23,,EC+DMC,,LiPF6,1.004,273.15,6.813,nan,10.1149/2.0571912jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11890,CALiSol-23,,EC+DMC,,LiPF6,1.503,273.15,4.488,nan,10.1149/2.0571912jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11891,CALiSol-23,,EC+DMC,,LiPF6,2.003,273.15,2.978,nan,10.1149/2.0571912jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11892,CALiSol-23,,EC+DMC,,LiPF6,3.0,273.15,1.413,nan,10.1149/2.0571912jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11893,CALiSol-23,,EC+DMC,,LiPF6,0.502,283.15,7.864,nan,10.1149/2.0571912jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11894,CALiSol-23,,EC+DMC,,LiPF6,1.004,283.15,8.723,nan,10.1149/2.0571912jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-11895,CALiSol-23,,EC+DMC,,LiPF6,1.504,283.15,6.378,nan,10.1149/2.0571912jes,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
